,era-id,longitude,latitude,elevation,start-date,end-date,cleaned,time_cleaned,network,pr_15min_nobs,tas_nobs,tdps_nobs,tdps_derived_nobs,ps_nobs,psl_nobs,ps_altimeter_nobs,pr_nobs,pr_5min_nobs,pr_1h_nobs,pr_24h_nobs,pr_localmid_nobs,hurs_nobs,sfcwind_nobs,sfcwind_dir_nobs,rsds_nobs,total_nobs
74,ASOSAWOS_72271093045,-107.268,33.237,1470.0504,1978-03-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 07:27:11+00:00,ASOSAWOS,,440422.0,439194.0,0.0,225188.0,228662.0,395986.0,200449.0,0.0,0.0,0.0,0.0,0.0,439227.0,400881.0,0.0,489874.0
75,ASOSAWOS_72272093063,-108.167,32.633,1637.6904000000002,1973-01-01 00:00:00+00:00,2010-08-01 00:00:00+00:00,Y,2023-02-07 06:53:30+00:00,ASOSAWOS,,176707.0,178484.0,0.0,89371.0,47614.0,176257.0,7627.0,0.0,0.0,0.0,0.0,0.0,180734.0,156041.0,0.0,185610.0
76,ASOSAWOS_72272193063,-108.167,32.633,1637.6904000000002,2005-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 08:39:16+00:00,ASOSAWOS,,447065.0,446982.0,0.0,298846.0,0.0,447165.0,10277.0,0.0,0.0,0.0,0.0,0.0,446284.0,413346.0,0.0,451618.0
77,ASOSAWOS_72272523078,-107.721,32.259,1311.5544,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:20:20+00:00,ASOSAWOS,,155974.0,155959.0,0.0,156149.0,145220.0,156617.0,155421.0,0.0,0.0,0.0,0.0,0.0,155359.0,133465.0,0.0,162905.0
78,ASOSAWOS_72272803196,-110.847,31.421,1192.9872,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:46:03+00:00,ASOSAWOS,,161875.0,161737.0,0.0,160908.0,146094.0,162183.0,158114.0,0.0,0.0,0.0,0.0,0.0,160281.0,110446.0,0.0,168573.0
79,ASOSAWOS_72273003124,-110.344,31.588,1438.3512,1954-10-11 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 04:00:35+00:00,ASOSAWOS,,299115.0,298982.0,0.0,190246.0,273740.0,304546.0,111723.0,0.0,0.0,0.0,0.0,0.0,304215.0,252809.0,0.0,342318.0
80,ASOSAWOS_72274023160,-110.956,32.132,777.5448,1973-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 06:57:03+00:00,ASOSAWOS,,416833.0,416786.0,0.0,365656.0,404174.0,388501.0,388546.0,0.0,0.0,0.0,0.0,0.0,417540.0,367388.0,0.0,429926.0
81,ASOSAWOS_72274793084,-109.636,32.857,967.74,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:17:33+00:00,ASOSAWOS,,152424.0,152406.0,0.0,152358.0,145188.0,152721.0,153109.0,0.0,0.0,0.0,0.0,0.0,151621.0,124240.0,0.0,159007.0
82,ASOSAWOS_72274803914,-111.767,32.95,-30479.6952,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:16:05+00:00,ASOSAWOS,,321221.0,321257.0,0.0,278496.0,43366.0,319342.0,4828.0,0.0,0.0,0.0,0.0,0.0,318667.0,209160.0,0.0,326820.0
83,ASOSAWOS_72274953128,-111.813,33.269,378.8664,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:13:49+00:00,ASOSAWOS,,91541.0,91376.0,0.0,89012.0,0.0,91576.0,0.0,0.0,0.0,0.0,0.0,0.0,91799.0,65071.0,0.0,92525.0
84,ASOSAWOS_72276403029,-109.06,35.657,2055.2664,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:11:55+00:00,ASOSAWOS,,164602.0,164618.0,0.0,163952.0,143588.0,164193.0,159798.0,0.0,0.0,0.0,0.0,0.0,162847.0,93722.0,0.0,171665.0
85,ASOSAWOS_72278023183,-112.004,33.428,339.24240000000003,1973-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 05:16:00+00:00,ASOSAWOS,,412234.0,412179.0,0.0,366830.0,407224.0,384953.0,386679.0,0.0,0.0,0.0,0.0,0.0,413095.0,336084.0,0.0,424041.0
86,ASOSAWOS_72278303185,-111.721,33.466,423.3672,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:14:20+00:00,ASOSAWOS,,81856.0,81747.0,0.0,87333.0,33727.0,88922.0,36149.0,0.0,0.0,0.0,0.0,0.0,88523.0,75118.0,0.0,91095.0
87,ASOSAWOS_72278403184,-112.066,33.69,453.2376,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:27:18+00:00,ASOSAWOS,,151660.0,151645.0,0.0,151716.0,144927.0,152124.0,153938.0,0.0,0.0,0.0,0.0,0.0,150919.0,104588.0,0.0,158577.0
88,ASOSAWOS_72278623104,-111.667,33.3,-30479.6952,1942-03-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 01:28:51+00:00,ASOSAWOS,,341914.0,341759.0,0.0,213685.0,70077.0,345821.0,15273.0,0.0,0.0,0.0,0.0,0.0,346042.0,286124.0,0.0,411284.0
89,ASOSAWOS_72278753126,-112.295,33.527,324.9168,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:41:47+00:00,ASOSAWOS,,84476.0,83027.0,0.0,82152.0,0.0,84419.0,0.0,0.0,0.0,0.0,0.0,0.0,84401.0,51889.0,0.0,84952.0
90,ASOSAWOS_72278803186,-112.383,33.417,-30479.6952,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:38:43+00:00,ASOSAWOS,,93098.0,90970.0,0.0,91526.0,0.0,94085.0,0.0,0.0,0.0,0.0,0.0,0.0,94116.0,58944.0,0.0,94925.0
91,ASOSAWOS_72278903192,-111.923,33.612,436.1688,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:37:55+00:00,ASOSAWOS,,151392.0,151372.0,0.0,151159.0,145679.0,151468.0,153764.0,0.0,0.0,0.0,0.0,0.0,150728.0,75990.0,0.0,157778.0
92,ASOSAWOS_72280503145,-114.617,32.65,64.92240000000001,1977-01-27 00:00:00+00:00,1987-06-30 00:00:00+00:00,Y,2023-02-07 07:17:20+00:00,ASOSAWOS,,69867.0,69855.0,0.0,42097.0,69847.0,69621.0,11336.0,0.0,0.0,0.0,0.0,0.0,71005.0,60739.0,0.0,71036.0
93,ASOSAWOS_72281023199,-115.664,32.832,-14.0208,1984-04-13 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 07:39:05+00:00,ASOSAWOS,,252747.0,251987.0,0.0,148993.0,251250.0,255846.0,148832.0,0.0,0.0,0.0,0.0,0.0,252408.0,205837.0,0.0,316632.0
94,ASOSAWOS_72281353146,-110.428,31.606,1445.3616000000002,2008-08-07 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 12:04:54+00:00,ASOSAWOS,,121798.0,121673.0,0.0,121356.0,111762.0,122451.0,118531.0,0.0,0.0,0.0,0.0,0.0,121298.0,106986.0,0.0,127736.0
95,ASOSAWOS_72281703068,-104.3,38.767,1837.944,2006-05-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:53:42+00:00,ASOSAWOS,,120861.0,119486.0,0.0,156442.0,100599.0,159406.0,114668.0,0.0,0.0,0.0,0.0,0.0,166123.0,140324.0,0.0,172193.0
96,ASOSAWOS_72282553145,-116.264,37.617,1755.648,2006-01-01 00:00:00+00:00,2015-02-01 00:00:00+00:00,Y,2023-02-07 10:33:28+00:00,ASOSAWOS,,56578.0,56304.0,0.0,53834.0,48531.0,57395.0,32121.0,0.0,0.0,0.0,0.0,0.0,57355.0,50292.0,0.0,58868.0
97,ASOSAWOS_72286893138,-116.504,33.822,124.6632,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:32:43+00:00,ASOSAWOS,,149396.0,149064.0,0.0,149217.0,145314.0,149509.0,151789.0,0.0,0.0,0.0,0.0,0.0,148978.0,104397.0,0.0,156009.0
98,ASOSAWOS_72286903171,-117.435,33.953,257.55600000000004,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:37:00+00:00,ASOSAWOS,,153685.0,153614.0,0.0,162623.0,136605.0,163081.0,145339.0,0.0,0.0,0.0,0.0,0.0,158213.0,94305.0,0.0,169622.0
99,ASOSAWOS_72287493134,-118.291,34.024,54.5592,2000-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 08:15:03+00:00,ASOSAWOS,,267384.0,267198.0,0.0,191395.0,225834.0,267751.0,206034.0,0.0,0.0,0.0,0.0,0.0,263269.0,42750.0,0.0,276134.0
100,ASOSAWOS_72288023152,-118.365,34.2,222.8088,1943-06-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 02:56:16+00:00,ASOSAWOS,,354020.0,349723.0,0.0,173671.0,177172.0,355340.0,271670.0,0.0,0.0,0.0,0.0,0.0,355346.0,235550.0,0.0,405179.0
101,ASOSAWOS_72288593197,-118.447,34.021,53.34,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:22:29+00:00,ASOSAWOS,,178203.0,177690.0,0.0,177914.0,144891.0,178260.0,155594.0,0.0,0.0,0.0,0.0,0.0,178483.0,113525.0,0.0,185048.0
102,ASOSAWOS_72288623130,-118.491,34.212,239.268,1942-12-11 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 02:33:42+00:00,ASOSAWOS,,263270.0,260748.0,0.0,172757.0,177426.0,264487.0,172906.0,0.0,0.0,0.0,0.0,0.0,264237.0,167100.0,0.0,324670.0
103,ASOSAWOS_72289523243,-120.467,34.667,-30479.6952,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:28:51+00:00,ASOSAWOS,,299344.0,295885.0,0.0,267376.0,50967.0,301926.0,71773.0,0.0,0.0,0.0,0.0,0.0,298617.0,229358.0,0.0,308933.0
104,ASOSAWOS_72289793206,-120.644,35.238,55.778400000000005,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:35:07+00:00,ASOSAWOS,,186455.0,186278.0,0.0,186320.0,145552.0,186647.0,158149.0,0.0,0.0,0.0,0.0,0.0,185247.0,126327.0,0.0,192993.0
105,ASOSAWOS_72289903179,-117.625,33.976,193.8528,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:36:06+00:00,ASOSAWOS,,173239.0,173120.0,0.0,173151.0,145072.0,173671.0,154422.0,0.0,0.0,0.0,0.0,0.0,173031.0,99339.0,0.0,180072.0
106,ASOSAWOS_72290023188,-117.183,32.734,4.572,1942-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 01:17:54+00:00,ASOSAWOS,,450303.0,450131.0,0.0,402011.0,413078.0,440398.0,391444.0,0.0,0.0,0.0,0.0,0.0,468145.0,383135.0,0.0,536977.0
107,ASOSAWOS_72290303131,-117.137,32.815,127.4064,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:18:36+00:00,ASOSAWOS,,182660.0,182413.0,0.0,182478.0,145344.0,182890.0,156299.0,0.0,0.0,0.0,0.0,0.0,182809.0,128417.0,0.0,189378.0
108,ASOSAWOS_72290403178,-116.994,32.576,158.8008,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:16:48+00:00,ASOSAWOS,,193036.0,192949.0,0.0,191781.0,144935.0,193468.0,154348.0,0.0,0.0,0.0,0.0,0.0,192535.0,122159.0,0.0,199731.0
109,ASOSAWOS_72290693112,-117.21,32.692,4.2672,1945-04-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:27:25+00:00,ASOSAWOS,,395118.0,394148.0,0.0,253651.0,371850.0,392338.0,169754.0,0.0,0.0,0.0,0.0,0.0,400645.0,328912.0,0.0,415287.0
110,ASOSAWOS_72290753143,-116.973,32.826,32.826,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:01:14+00:00,ASOSAWOS,,204143.0,200160.0,0.0,192909.0,0.0,206074.0,1716.0,0.0,0.0,0.0,0.0,0.0,198461.0,95915.0,0.0,209601.0
111,ASOSAWOS_72290993115,-117.117,32.568,7.315200000000001,1973-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 05:37:30+00:00,ASOSAWOS,,246700.0,244293.0,0.0,201672.0,232620.0,259843.0,135252.0,0.0,0.0,0.0,0.0,0.0,254387.0,217532.0,0.0,345314.0
112,ASOSAWOS_72291093116,-119.456,33.234,161.2392,1943-06-16 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:07:03+00:00,ASOSAWOS,,208182.0,193106.0,0.0,187159.0,174424.0,244262.0,48119.0,0.0,0.0,0.0,0.0,0.0,245420.0,227176.0,0.0,301161.0
113,ASOSAWOS_72292023191,-118.415,33.404,477.012,1943-06-12 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:04:38+00:00,ASOSAWOS,,258375.0,254284.0,0.0,242460.0,161384.0,258804.0,171251.0,0.0,0.0,0.0,0.0,0.0,257826.0,214577.0,0.0,275215.0
114,ASOSAWOS_72292593117,-118.588,33.023,55.473600000000005,1943-06-10 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:02:44+00:00,ASOSAWOS,,188842.0,173580.0,0.0,131744.0,158489.0,196001.0,18661.0,0.0,0.0,0.0,0.0,0.0,194126.0,180075.0,0.0,256252.0
115,ASOSAWOS_72292603154,-117.355,33.304,21.336,1973-01-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 07:02:51+00:00,ASOSAWOS,,351502.0,349142.0,0.0,227364.0,317973.0,358786.0,90073.0,0.0,0.0,0.0,0.0,0.0,359488.0,205461.0,0.0,382260.0
116,ASOSAWOS_72292703177,-117.277,33.13,95.4024,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:48:42+00:00,ASOSAWOS,,194830.0,194677.0,0.0,194354.0,145558.0,194873.0,158518.0,0.0,0.0,0.0,0.0,0.0,194866.0,115578.0,0.0,201457.0
117,ASOSAWOS_72292800369,-117.456,33.286,27.1272,2009-10-29 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 12:24:49+00:00,ASOSAWOS,,93053.0,90387.0,0.0,63176.0,68026.0,118423.0,47111.0,0.0,0.0,0.0,0.0,0.0,113432.0,93619.0,0.0,123113.0
118,ASOSAWOS_72293093107,-117.133,32.867,145.3896,1989-01-01 00:00:00+00:00,1997-12-31 00:00:00+00:00,Y,2023-02-07 07:45:24+00:00,ASOSAWOS,,131165.0,130277.0,0.0,19593.0,129731.0,134449.0,19311.0,0.0,0.0,0.0,0.0,0.0,137116.0,106619.0,0.0,156884.0
119,ASOSAWOS_72293193107,-117.133,32.867,145.3896,2005-04-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 08:51:17+00:00,ASOSAWOS,,174264.0,173962.0,0.0,170146.0,152327.0,174379.0,109437.0,0.0,0.0,0.0,0.0,0.0,174010.0,131645.0,0.0,179796.0
120,ASOSAWOS_72293453121,-117.35,33.219,9.144,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:21:36+00:00,ASOSAWOS,,195307.0,194497.0,0.0,195781.0,145702.0,196093.0,158056.0,0.0,0.0,0.0,0.0,0.0,194657.0,108265.0,0.0,202377.0
121,ASOSAWOS_72295023174,-118.387,33.938,29.5656,1944-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:18:37+00:00,ASOSAWOS,,448971.0,443347.0,0.0,384475.0,416175.0,435261.0,388691.0,0.0,0.0,0.0,0.0,0.0,462671.0,394143.0,0.0,532506.0
122,ASOSAWOS_72295503174,-118.34,33.803,29.5656,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:25:49+00:00,ASOSAWOS,,78035.0,74694.0,0.0,60662.0,0.0,75630.0,2850.0,0.0,0.0,0.0,0.0,0.0,75896.0,55219.0,0.0,80974.0
123,ASOSAWOS_72295603167,-118.333,33.924,16.764,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:00:18+00:00,ASOSAWOS,,180392.0,180208.0,0.0,179640.0,145511.0,180119.0,156115.0,0.0,0.0,0.0,0.0,0.0,180178.0,105507.0,0.0,186816.0
124,ASOSAWOS_72297023129,-118.147,33.812,10.3632,1943-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 02:36:33+00:00,ASOSAWOS,,427923.0,427522.0,0.0,355938.0,388928.0,411799.0,373971.0,0.0,0.0,0.0,0.0,0.0,439410.0,321867.0,0.0,465712.0
125,ASOSAWOS_72297553141,-118.052,33.79,10.668,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:47:49+00:00,ASOSAWOS,,182031.0,181665.0,0.0,175830.0,161798.0,182617.0,6643.0,0.0,0.0,0.0,0.0,0.0,182556.0,123506.0,0.0,185486.0
126,ASOSAWOS_72297603166,-117.986,33.872,26.2128,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:56:10+00:00,ASOSAWOS,,173123.0,172153.0,0.0,172947.0,145600.0,173325.0,156741.0,0.0,0.0,0.0,0.0,0.0,172849.0,84616.0,0.0,179617.0
127,ASOSAWOS_72297793184,-117.867,33.68,13.1064,1940-06-17 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 00:02:44+00:00,ASOSAWOS,,321743.0,311117.0,0.0,183459.0,170539.0,323274.0,182414.0,0.0,0.0,0.0,0.0,0.0,323303.0,224985.0,0.0,382938.0
128,ASOSAWOS_72317153144,-117.865,34.988,695.8584000000001,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:58:43+00:00,ASOSAWOS,,148872.0,148678.0,0.0,146959.0,141744.0,153650.0,74216.0,0.0,0.0,0.0,0.0,0.0,153780.0,114060.0,0.0,159060.0
129,ASOSAWOS_72360023051,-103.154,36.448,1514.5512,1977-08-27 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 07:24:22+00:00,ASOSAWOS,,500144.0,498563.0,0.0,239026.0,267451.0,462966.0,352480.0,0.0,0.0,0.0,0.0,0.0,492957.0,473072.0,0.0,571581.0
130,ASOSAWOS_72362593057,-107.902,35.165,1987.296,1948-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:44:01+00:00,ASOSAWOS,,345922.0,346116.0,0.0,255377.0,93595.0,358278.0,82835.0,0.0,0.0,0.0,0.0,0.0,364525.0,300261.0,0.0,373054.0
131,ASOSAWOS_72362723081,-108.793,35.509,1970.2272,1973-01-01 00:00:00+00:00,2022-12-30 00:00:00+00:00,Y,2023-02-07 05:18:21+00:00,ASOSAWOS,,423147.0,419802.0,0.0,333763.0,397791.0,397356.0,210497.0,0.0,0.0,0.0,0.0,0.0,428858.0,294971.0,0.0,485722.0
132,ASOSAWOS_72364703034,-106.795,35.145,1779.1176,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:42:54+00:00,ASOSAWOS,,287462.0,286656.0,0.0,243497.0,0.0,285913.0,1807.0,0.0,0.0,0.0,0.0,0.0,285579.0,217413.0,0.0,289476.0
133,ASOSAWOS_72365023050,-106.615,35.042,1618.488,1941-07-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 00:20:34+00:00,ASOSAWOS,,444496.0,444406.0,0.0,394655.0,427026.0,402950.0,395222.0,0.0,0.0,0.0,0.0,0.0,450795.0,387255.0,84853.0,464734.0
134,ASOSAWOS_72365493091,-106.283,35.883,-30479.6952,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:33:10+00:00,ASOSAWOS,,430908.0,430500.0,0.0,382610.0,0.0,432949.0,8111.0,0.0,0.0,0.0,0.0,0.0,430423.0,320729.0,0.0,436286.0
135,ASOSAWOS_72365623049,-106.096,35.611,1916.2776,1946-08-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:33:10+00:00,ASOSAWOS,,310287.0,306856.0,0.0,173945.0,181769.0,314186.0,192581.0,0.0,0.0,0.0,0.0,0.0,313665.0,278470.0,0.0,376917.0
136,ASOSAWOS_72365823090,-108.229,36.744,1676.0952,1973-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 04:32:05+00:00,ASOSAWOS,,342380.0,335312.0,0.0,169432.0,180334.0,347316.0,198705.0,0.0,0.0,0.0,0.0,0.0,348342.0,293820.0,0.0,399412.0
137,ASOSAWOS_72366303012,-105.667,36.45,-30479.6952,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:25:42+00:00,ASOSAWOS,,342815.0,342677.0,0.0,300561.0,42889.0,343218.0,54957.0,0.0,0.0,0.0,0.0,0.0,342502.0,275176.0,0.0,349762.0
138,ASOSAWOS_72367593092,-106.583,36.9,2392.9848,2006-01-01 00:00:00+00:00,2012-09-30 00:00:00+00:00,Y,2023-02-07 10:12:40+00:00,ASOSAWOS,,4827.0,4800.0,0.0,2.0,0.0,3.0,1127.0,0.0,0.0,0.0,0.0,0.0,4832.0,3218.0,0.0,5472.0
139,ASOSAWOS_72367623048,-103.601,35.181,1230.7824,1946-08-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:35:28+00:00,ASOSAWOS,,281788.0,281557.0,0.0,233011.0,185085.0,281675.0,186684.0,0.0,0.0,0.0,0.0,0.0,283603.0,259265.0,0.0,358893.0
140,ASOSAWOS_72367723054,-105.139,35.656,2093.976,1946-08-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 03:30:32+00:00,ASOSAWOS,,332349.0,329835.0,0.0,186232.0,245282.0,337170.0,198434.0,0.0,0.0,0.0,0.0,0.0,336678.0,299826.0,0.0,441774.0
141,ASOSAWOS_72367823052,-104.502,36.741,,1973-01-01 00:00:00+00:00,1981-04-02 00:00:00+00:00,Y,2023-02-07 05:20:17+00:00,ASOSAWOS,,11.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0
142,ASOSAWOS_72370093167,-113.934,35.257,1043.3304,1999-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 08:11:03+00:00,ASOSAWOS,,246962.0,245973.0,0.0,197838.0,235776.0,219636.0,180755.0,0.0,0.0,0.0,0.0,0.0,246147.0,210095.0,0.0,257682.0
143,ASOSAWOS_72371003162,-111.449,36.921,1306.9824,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:04:29+00:00,ASOSAWOS,,177440.0,177334.0,0.0,177178.0,169144.0,154042.0,157500.0,0.0,0.0,0.0,0.0,0.0,176073.0,111775.0,0.0,183888.0
144,ASOSAWOS_72372123184,-112.421,34.652,,1973-01-01 00:00:00+00:00,1990-02-28 00:00:00+00:00,Y,2023-02-07 05:15:01+00:00,ASOSAWOS,,96270.0,96245.0,0.0,86417.0,96108.0,95479.0,16878.0,0.0,0.0,0.0,0.0,0.0,98671.0,89639.0,0.0,98717.0
145,ASOSAWOS_72372323184,-112.422,34.649,1527.9624,1990-02-28 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 07:50:01+00:00,ASOSAWOS,,299290.0,294489.0,0.0,209758.0,252416.0,291317.0,187517.0,0.0,0.0,0.0,0.0,0.0,301990.0,247867.0,0.0,375357.0
146,ASOSAWOS_72374023194,-110.722,35.028,1489.2528,1973-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 05:11:00+00:00,ASOSAWOS,,452625.0,451266.0,0.0,225939.0,269899.0,430903.0,380496.0,0.0,0.0,0.0,0.0,0.0,452577.0,393945.0,0.0,467157.0
147,ASOSAWOS_72374500374,-111.339,34.257,1572.1584,2010-01-15 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 12:28:42+00:00,ASOSAWOS,,321004.0,317908.0,0.0,202189.0,0.0,321119.0,2344.0,0.0,0.0,0.0,0.0,0.0,320589.0,177967.0,0.0,322590.0
148,ASOSAWOS_72375003103,-111.666,35.144,2133.2952,2005-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 08:42:16+00:00,ASOSAWOS,,212152.0,211705.0,0.0,211371.0,178899.0,187490.0,183311.0,0.0,0.0,0.0,0.0,0.0,211446.0,136425.0,0.0,219298.0
149,ASOSAWOS_72375493027,-109.38,34.518,1745.5896,2006-01-01 00:00:00+00:00,2022-06-11 00:00:00+00:00,Y,2023-02-07 09:32:04+00:00,ASOSAWOS,,156859.0,156810.0,0.0,156689.0,143701.0,157004.0,156052.0,0.0,0.0,0.0,0.0,0.0,156261.0,116696.0,0.0,163386.0
150,ASOSAWOS_72375503103,-111.666,35.144,2133.2952,1948-01-01 00:00:00+00:00,1997-12-31 00:00:00+00:00,Y,2023-02-07 03:38:26+00:00,ASOSAWOS,,273699.0,272367.0,0.0,92959.0,176630.0,261755.0,231020.0,0.0,0.0,0.0,0.0,0.0,272040.0,220479.0,0.0,286057.0
151,ASOSAWOS_72375600375,-111.783,34.85,1471.2696,2009-03-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 12:12:44+00:00,ASOSAWOS,,343404.0,343388.0,0.0,199824.0,0.0,345786.0,6993.0,0.0,0.0,0.0,0.0,0.0,345765.0,286420.0,0.0,347189.0
152,ASOSAWOS_72376293244,-120.076,34.607,204.5208,2006-01-05 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 11:52:07+00:00,ASOSAWOS,,326154.0,323528.0,0.0,321153.0,0.0,329683.0,5290.0,0.0,0.0,0.0,0.0,0.0,329292.0,198166.0,0.0,333886.0
153,ASOSAWOS_72378303195,-112.155,35.946,1993.392,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 10:03:32+00:00,ASOSAWOS,,171807.0,172012.0,0.0,172215.0,144439.0,172588.0,164594.0,0.0,0.0,0.0,0.0,0.0,171343.0,107345.0,0.0,179246.0
154,ASOSAWOS_72378853135,-114.559,35.157,211.836,2006-01-01 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 09:10:48+00:00,ASOSAWOS,,322613.0,318391.0,0.0,312420.0,0.0,322735.0,1624.0,0.0,0.0,0.0,0.0,0.0,322083.0,240622.0,0.0,324118.0
155,ASOSAWOS_72380523179,-114.618,34.768,270.6624,1977-02-17 00:00:00+00:00,2022-12-31 00:00:00+00:00,Y,2023-02-07 07:18:03+00:00,ASOSAWOS,,256432.0,256161.0,0.0,157504.0,251053.0,257666.0,193664.0,0.0,0.0,0.0,0.0,0.0,255933.0,206806.0,0.0,327456.0
